,itinerary,totalRate,totalTime,calcTime,nextDayDelivery,nextDayTime,thisDayTime,startDayTime,endDayTime,timeSegments,totalDistance,calcDistance,maintenanceCost,gasCost,driverPay,netRate,netRatePerHour
10,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'b239e6d4-c396-4e67-a2b8-86d27541b139', 'phone': '(877) 901-9472', 'origin': 'Hanceville, AL', 'destination': 'Atlanta, GA', 'originCoords': [34.0623275, -86.7627004], 'destinationCoords': [33.7489924, -84.3902644], 'originDeadhead': 168.5517504645776, 'originalOriginDeadhead': 45.0, 'destinationDeadhead': 143.23, 'tripDistance': 188.6, 'postedRate': 700.0, 'rpm': 3.711558854718982, 'accountName': 'SILVARIS CORP', 'daysToPay': 11.0, 'realRPM': 1.9619837592267717, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:10:17.251955'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 443.7534379020383, 'netRate': 5.989648557807982, 'netRatePerHour': 45.60739627477739}]",700.0,14.76242789354957,11.404158662780338,True,4.1675865384615385,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 168.5517504645776, 'duration': 11668.967339855371}, {'distance': 51.74999999999999, 'duration': 3582.692307692307}, {'distance': 164.7145, 'duration': 11403.311538461538}]",385.0162504645776,385.0162504645776,69.30292508362396,174.3921639195708,513.1871398251152,-56.882228828309906,40.012150347052255
11,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'fba8e764-9910-461e-a346-d00f261f3f63', 'phone': '(205) 725-8300', 'origin': 'Oxford, AL', 'destination': 'Ringgold, GA', 'originCoords': [33.5853695, -85.91428175037092], 'destinationCoords': [34.91591, -85.1091173], 'originDeadhead': 116.06454646861968, 'originalOriginDeadhead': 62.25, 'destinationDeadhead': 141.29, 'tripDistance': 150.113, 'postedRate': 650.0, 'rpm': 4.33007134625249, 'accountName': 'MONTGOMERY LOGISTICS INC', 'daysToPay': 21.0, 'realRPM': 2.0337633090079343, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:29:37.753217'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 411.58085752092086, 'netRate': 14.23938202751873, 'netRatePerHour': 46.55685615482195}]",650.0,14.091645124396532,10.7333758936273,True,4.124682692307692,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 116.06454646861968, 'duration': 8035.237832442901}, {'distance': 71.58749999999999, 'duration': 4956.057692307692}, {'distance': 162.4835, 'duration': 11248.85769230769}]",350.1355464686197,350.1355464686197,63.02439836435154,164.4148666039033,483.00191521322853,-60.44118018148339,39.368856473444765
12,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'cf18d87d-7ca5-4ca2-8ad3-b188ff968aed', 'phone': '(936) 202-8209', 'origin': 'Eastaboga, AL', 'destination': 'Winfield, AL', 'originCoords': [33.6059367, -86.0213587], 'destinationCoords': [33.928993, -87.8172457], 'originDeadhead': 122.57464396529987, 'originalOriginDeadhead': 49.99, 'destinationDeadhead': 65.46, 'tripDistance': 124.6, 'postedRate': 500.0, 'rpm': 4.012841091492777, 'accountName': 'HAYNES LOGISTICS INC / HAYNES TRANSPORT', 'daysToPay': 13.0, 'realRPM': 2.1006228248907366, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:22:59.683044'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 340.98286496997105, 'netRate': -7.940150951345686, 'netRatePerHour': 43.952126838273756}]",500.0,12.268695076255767,8.910425845486536,True,2.447673076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 122.57464396529987, 'duration': 8485.936889905375}, {'distance': 57.488499999999995, 'duration': 3979.9730769230764}, {'distance': 75.27899999999998, 'duration': 5211.623076923076}]",255.34214396529984,255.34214396529984,45.96158591375397,113.9685129044773,400.9691630468941,-60.89926186512537,38.165392662352595
13,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'aa6adc17-d33a-44e5-9b92-a7119f930fb9', 'phone': '(616) 965-7277', 'origin': 'Eastaboga, AL', 'destination': 'Winfield, AL', 'originCoords': [33.6059367, -86.0213587], 'destinationCoords': [33.928993, -87.8172457], 'originDeadhead': 122.57464396529987, 'originalOriginDeadhead': 49.36, 'destinationDeadhead': 66.41, 'tripDistance': 124.303, 'postedRate': 500.0, 'rpm': 4.022429064463449, 'accountName': 'FIFTH WHEEL FREIGHT', 'daysToPay': 25.0, 'realRPM': 2.097802542073461, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:22:16.067659'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 341.25978804689413, 'netRate': -8.441531171125916, 'netRatePerHour': 43.886862982378496}]",500.0,12.275771999332688,8.917502768563457,True,2.4686826923076914,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 122.57464396529987, 'duration': 8485.936889905375}, {'distance': 56.763999999999996, 'duration': 3929.815384615384}, {'distance': 76.37149999999998, 'duration': 5287.25769230769}]",255.71014396529984,255.71014396529984,46.02782591375397,114.160398618763,401.28762458535556,-61.47584911787254,38.10615867318919
14,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'ed167dfb-8bb6-461f-acaa-f3c8dbccdfac', 'phone': '(334) 349-2539', 'origin': 'Union Springs, AL', 'destination': 'Ringgold, GA', 'originCoords': [32.144316, -85.7149495], 'destinationCoords': [34.91591, -85.1091173], 'originDeadhead': 174.12699968215105, 'originalOriginDeadhead': 109.42, 'destinationDeadhead': 141.29, 'tripDistance': 248.1, 'postedRate': 800.0, 'rpm': 3.2245062474808543, 'accountName': 'J&M BROKERAGE LLC/TYLER LOGISTICS LLC', 'daysToPay': 21.0, 'realRPM': 1.8830751572921698, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 16:31:03.076901'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 502.6474035710923, 'netRate': -0.6402133481439591, 'netRatePerHour': 44.94268427438042}]",800.0,16.251413455425983,12.893144224656751,True,4.124682692307692,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 174.12699968215105, 'duration': 12054.946131841227}, {'distance': 125.833, 'duration': 8711.515384615384}, {'distance': 162.4835, 'duration': 11248.85769230769}]",462.44349968215107,462.44349968215107,83.2398299427872,213.89281559827086,580.1914901095538,-77.32413565061188,39.00269365615737
15,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '825ad3d7-a85c-49dd-8732-e93e80b51549', 'phone': '901-593-1050', 'origin': 'Birmingham, AL', 'destination': 'Athens, GA', 'originCoords': [33.5206824, -86.8024326], 'destinationCoords': [33.9597677, -83.376398], 'originDeadhead': 174.65054948676448, 'originalOriginDeadhead': 7.67, 'destinationDeadhead': 205.14, 'tripDistance': 222.963, 'postedRate': 720.0, 'rpm': 3.22923534398084, 'accountName': 'CENTURION FREIGHT BROKERS/CENTURION TRUCKING LLC', 'daysToPay': nan, 'realRPM': 1.8582537008057256, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:34:15.091888'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 470.3023985943155, 'netRate': -22.07829830574599, 'netRatePerHour': 42.88747957329559}]",720.0,15.42330864397624,12.065039413207009,True,5.53675,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 174.65054948676448, 'duration': 12091.191887545232}, {'distance': 8.8205, 'duration': 610.6499999999999}, {'distance': 235.91099999999997, 'duration': 16332.3}]",419.38204948676446,419.38204948676446,75.4887689076176,191.35744699124044,542.9267735943154,-89.77298949317333,37.55924606471627
16,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '39af4a7d-90e2-400a-8db2-10a5f5a416f1', 'phone': '(616) 965-7277', 'origin': 'Atlanta, GA', 'destination': 'Livingston, AL', 'originCoords': [33.7489924, -84.3902644], 'destinationCoords': [32.5841595, -88.1872828], 'originDeadhead': 20.0, 'originalOriginDeadhead': 143.23, 'destinationDeadhead': 96.64, 'tripDistance': 257.7, 'postedRate': 550.0, 'rpm': 2.1342646488164534, 'accountName': 'FIFTH WHEEL FREIGHT', 'daysToPay': 25.0, 'realRPM': 2.116442836803017, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:12:13.438462'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 359.88750000000005, 'netRate': 7.832257142857088, 'netRatePerHour': 45.97933818604027}]",550.0,13.047701923076923,9.689432692307692,True,3.137230769230769,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 20.0, 'duration': 1384.6153846153848}, {'distance': 164.7145, 'duration': 11403.311538461538}, {'distance': 111.136, 'duration': 7694.030769230769}]",295.8505,295.8505,53.25309,151.13633214285716,436.02447115384615,-90.41389329670329,35.668814556245216
17,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'a99e505e-5bc8-4195-989f-85cbaa1ccad9', 'phone': '(479) 439-0219 EXT 205', 'origin': 'Eastaboga, AL', 'destination': 'Hamilton, AL', 'originCoords': [33.6059367, -86.0213587], 'destinationCoords': [34.1423235, -87.9886438], 'originDeadhead': 122.57464396529987, 'originalOriginDeadhead': 49.36, 'destinationDeadhead': 82.88, 'tripDistance': 138.3, 'postedRate': 500.0, 'rpm': 3.615328994938539, 'accountName': 'SHIPPING CONNECTIONS INC', 'daysToPay': 18.0, 'realRPM': 1.9622106179583971, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:22:16.067659'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 355.51267266227876, 'netRate': -34.24694435793913, 'netRatePerHour': 40.66509828027636}]",500.0,12.640012383948074,9.281743153178843,True,2.832923076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 122.57464396529987, 'duration': 8485.936889905375}, {'distance': 56.763999999999996, 'duration': 3929.815384615384}, {'distance': 95.31199999999998, 'duration': 6598.523076923076}]",274.6506439652999,274.6506439652999,49.43711591375398,124.03651647590588,417.67844189304793,-91.15207428270782,35.179422897358485
18,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'a722964c-4913-43b3-93f8-41284a315feb', 'phone': '(616) 965-7277', 'origin': 'Eastaboga, AL', 'destination': 'Hamilton, AL', 'originCoords': [33.6059367, -86.0213587], 'destinationCoords': [34.1423235, -87.9886438], 'originDeadhead': 122.57464396529987, 'originalOriginDeadhead': 49.36, 'destinationDeadhead': 82.88, 'tripDistance': 138.3, 'postedRate': 500.0, 'rpm': 3.615328994938539, 'accountName': 'FIFTH WHEEL FREIGHT', 'daysToPay': 25.0, 'realRPM': 1.9622106179583971, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:22:16.067659'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 355.51267266227876, 'netRate': -34.24694435793913, 'netRatePerHour': 40.66509828027636}]",500.0,12.640012383948074,9.281743153178843,True,2.832923076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 122.57464396529987, 'duration': 8485.936889905375}, {'distance': 56.763999999999996, 'duration': 3929.815384615384}, {'distance': 95.31199999999998, 'duration': 6598.523076923076}]",274.6506439652999,274.6506439652999,49.43711591375398,124.03651647590588,417.67844189304793,-91.15207428270782,35.179422897358485
19,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '6804c795-a620-44c4-b778-524b8527863a', 'phone': '(541) 734-4844', 'origin': 'Lanett, AL', 'destination': 'Hartselle, AL', 'originCoords': [32.8687391, -85.1904971], 'destinationCoords': [34.4435937, -86.9347899], 'originDeadhead': 106.96682481425843, 'originalOriginDeadhead': 102.73, 'destinationDeadhead': 70.7, 'tripDistance': 200.4, 'postedRate': 550.0, 'rpm': 2.744510978043912, 'accountName': 'ALLIANCE TRUCKING INC', 'daysToPay': 16.0, 'realRPM': 1.9615058065095181, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:05:50.372487'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 377.6510983969544, 'netRate': -24.32944265952716, 'netRatePerHour': 42.100961908158055}]",550.0,13.250794707966508,9.892525477197276,True,2.5635576923076924,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 106.96682481425843, 'duration': 7405.395564064045}, {'distance': 118.1395, 'duration': 8178.88846153846}, {'distance': 81.30499999999999, 'duration': 5628.8076923076915}]",306.4113248142584,306.4113248142584,55.15403846656651,143.03895177149005,445.16364647387746,-93.35663671193407,35.562911672340356
20,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'a9241a33-f3bd-4c56-9c8d-e74f5516c478', 'phone': '(517) 629-2386', 'origin': 'Hanceville, AL', 'destination': 'Atlanta, GA', 'originCoords': [34.0623275, -86.7627004], 'destinationCoords': [33.7489924, -84.3902644], 'originDeadhead': 168.5517504645776, 'originalOriginDeadhead': 41.68, 'destinationDeadhead': 143.23, 'tripDistance': 189.0, 'postedRate': 650.0, 'rpm': 3.439153439153439, 'accountName': 'TREK TRANSPORTATION BROKERAGE, INC. / TREK TRANSPORT INC', 'daysToPay': 21.0, 'realRPM': 1.8389542833012713, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 15:06:27.405801'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 440.88036097896133, 'netRate': -38.80853166197221, 'netRatePerHour': 41.038871132950995}]",650.0,14.689004816626491,11.33073558585726,True,4.1675865384615385,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 168.5517504645776, 'duration': 11668.967339855371}, {'distance': 47.931999999999995, 'duration': 3318.3692307692304}, {'distance': 164.7145, 'duration': 11403.311538461538}]",381.19825046457754,381.19825046457754,68.61568508362396,172.40134963385648,509.8831013635767,-100.90013608105716,36.09500567580112
21,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': 'c759dca9-f12a-44a5-ab79-1bf61b00d541', 'phone': '(205) 573-0944 x3017', 'origin': 'Trussville, AL', 'destination': 'Stevenson, AL', 'originCoords': [33.7109475, -86.53302895495617], 'destinationCoords': [34.8686934, -85.83942], 'originDeadhead': 154.51359772124115, 'originalOriginDeadhead': 22.5, 'destinationDeadhead': 117.9, 'tripDistance': 124.583, 'postedRate': 550.0, 'rpm': 4.414727531043561, 'accountName': 'STEAM LOGISTICS LLC', 'daysToPay': 22.0, 'realRPM': 1.8649530040316151, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:28:07.687535'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 390.2136903356895, 'netRate': -47.074513880160055, 'netRatePerHour': 39.571299836290095}]",550.0,13.434684571562329,10.076415340793098,True,3.6074038461538462,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 154.51359772124115, 'duration': 10697.095226855155}, {'distance': 25.874999999999996, 'duration': 1791.3461538461536}, {'distance': 135.585, 'duration': 9386.653846153846}]",315.97359772124116,315.97359772124116,56.87524758982341,140.58732031111015,453.4386903356894,-100.90125823662294,34.98639349172747
22,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '05524a17-a419-47ea-9f77-40dab163714f', 'phone': '(551) 381-2702', 'origin': 'Eastaboga, AL', 'destination': 'Winfield, AL', 'originCoords': [33.6059367, -86.0213587], 'destinationCoords': [33.928993, -87.8172457], 'originDeadhead': 122.57464396529987, 'originalOriginDeadhead': 49.99, 'destinationDeadhead': 65.46, 'tripDistance': 124.6, 'postedRate': 450.0, 'rpm': 3.611556982343499, 'accountName': 'CARGO SOLUTION BROKERAGE INC', 'daysToPay': 19.0, 'realRPM': 1.890560542401663, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:22:59.683044'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 340.98286496997105, 'netRate': -57.940150951345686, 'netRatePerHour': 37.35355479507696}]",450.0,12.268695076255767,8.910425845486536,True,2.447673076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 122.57464396529987, 'duration': 8485.936889905375}, {'distance': 57.488499999999995, 'duration': 3979.9730769230764}, {'distance': 75.27899999999998, 'duration': 5211.623076923076}]",255.34214396529984,255.34214396529984,45.96158591375397,113.9685129044773,400.9691630468941,-110.89926186512537,32.55398857605666
23,"[{'id': nan, 'phone': nan, 'origin': 'Hoover, AL', 'destination': 'Norcross, GA', 'originCoords': [33.4124, -86.84326], 'destinationCoords': [33.9412127, -84.2135309], 'originDeadhead': nan, 'tripDistance': 174.63, 'postedRate': nan, 'rpm': nan, 'accountName': nan, 'daysToPay': nan, 'realRPM': nan, 'startTime': datetime.datetime(2023, 12, 5, 5, 0), 'endTime': datetime.datetime(2023, 12, 5, 9, 3, 52, 900000), 'loadTime': nan, 'unloadTime': 1.0, 'nextDayDelivery': False}, {'id': '355322f4-35b0-43b8-b67f-499ca6d671a5', 'phone': '316-665-6456', 'origin': 'Eastaboga, AL', 'destination': 'Winfield, AL', 'originCoords': [33.6059367, -86.0213587], 'destinationCoords': [33.928993, -87.8172457], 'originDeadhead': 122.57464396529987, 'originalOriginDeadhead': 49.99, 'destinationDeadhead': 65.46, 'tripDistance': 124.6, 'postedRate': 450.0, 'rpm': 3.611556982343499, 'accountName': 'MIDWAY LOGISTICS LLC / MIDWAY TRUCKING LOGISTICS LLC', 'daysToPay': 34.0, 'realRPM': 1.890560542401663, 'startTime': Timestamp('2023-12-05 09:03:52.900000'), 'endTime': Timestamp('2023-12-05 14:22:59.683044'), 'loadTime': 2.0, 'unloadTime': 1.0, 'nextDayDelivery': True, 'driverPay': 340.98286496997105, 'netRate': -57.940150951345686, 'netRatePerHour': 37.35355479507696}]",450.0,12.268695076255767,8.910425845486536,True,2.447673076923077,3.3582692307692312,2023-12-05 05:00:00,2023-12-05 08:21:29.769231,"[{'distance': 174.63, 'duration': 12089.76923076923}, {'distance': 122.57464396529987, 'duration': 8485.936889905375}, {'distance': 57.488499999999995, 'duration': 3979.9730769230764}, {'distance': 75.27899999999998, 'duration': 5211.623076923076}]",255.34214396529984,255.34214396529984,45.96158591375397,113.9685129044773,400.9691630468941,-110.89926186512537,32.55398857605666
